SMILES,Reward
Clc1ccnc(N2CCNCC2)c1,0.166666667
Clc1cnc(N2CCNCC2)cn1,0.166666667
CC(N)c1ccc(N2CCCNC2=O)cc1,0.111111111
O=C(CN1CCNCC1)Nc1ccc(F)cc1,0.111111111
Cc1cc(C)cc(NC(=O)CN2CCNCC2)c1,0.111111111
O=C1NCCCN1C1CCNCC1,0.111111111
Nc1cc(N2CCNC2=O)ccc1Cl,0.111111111
O=C(N1CCNCC1)N1CCNCC1,0.111111111
O=C(Nc1ccc(Cl)c(Cl)c1)C1CCNCC1,0.111111111
O=C(Nc1ccccn1)N1CCNCC1,0.111111111
CC(O)c1ccc(N2CCNC(=O)C2)cc1Cl,0.055555556
Nc1ccc(F)cc1CN1CCNC(=O)C1,0.055555556
O=C(Nc1ccc(F)c(Cl)c1)C1CCNCC1,0.055555556
O=C(NC1CC1)c1cccnc1N1CCNCC1,0.055555556
Nc1ccc(N2CCN(CCO)CC2)c(Cl)c1,0.055555556
CCNC(=O)N1CCN(c2ccccc2O)CC1,0.055555556
CC(C)NC(=O)N1CCNC(C)C1,0.055555556
Nc1cccc(N2CCCNC2=O)c1,0.055555556
Cc1cccc(NC(=O)CN2CCNCC2)c1,0.055555556
O=C1NCCN1C1CCCNC1,0.055555556
